행정기관코드,통계년월,시도명,시군구명,읍면동명,계,남자,여자
5175035500,2024-07-31,강원특별자치도,영월군,한반도면,0,0,0
5175035900,2024-07-31,강원특별자치도,영월군,한반도면쌍용출장소,1,0,1
5175036000,2024-07-31,강원특별자치도,영월군,주천면,0,0,0
5175038000,2024-07-31,강원특별자치도,영월군,무릉도원면,0,0,0
5176025000,2024-07-31,강원특별자치도,평창군,평창읍,1,1,0
5176031000,2024-07-31,강원특별자치도,평창군,미탄면,0,0,0
5176032000,2024-07-31,강원특별자치도,평창군,방림면,0,0,0
5176032500,2024-07-31,강원특별자치도,평창군,방림면계촌출장소,0,0,0
5176033000,2024-07-31,강원특별자치도,평창군,대화면,0,0,0
5176034000,2024-07-31,강원특별자치도,평창군,봉평면,1,0,1
5176035000,2024-07-31,강원특별자치도,평창군,용평면,0,0,0
5176036000,2024-07-31,강원특별자치도,평창군,진부면,1,0,1
5176038000,2024-07-31,강원특별자치도,평창군,대관령면,3,1,2
5177025000,2024-07-31,강원특별자치도,정선군,정선읍,4,1,3
5177025300,2024-07-31,강원특별자치도,정선군,고한읍,1,1,0
5177025600,2024-07-31,강원특별자치도,정선군,사북읍,0,0,0
5177025900,2024-07-31,강원특별자치도,정선군,신동읍,0,0,0
5177026000,2024-07-31,강원특별자치도,정선군,신동읍함백출장소,0,0,0
5177032000,2024-07-31,강원특별자치도,정선군,남면,1,0,1
5177034000,2024-07-31,강원특별자치도,정선군,북평면,0,0,0
5177035000,2024-07-31,강원특별자치도,정선군,임계면,0,0,0
5177036000,2024-07-31,강원특별자치도,정선군,화암면,0,0,0
5177037000,2024-07-31,강원특별자치도,정선군,여량면,0,0,0
5178025000,2024-07-31,강원특별자치도,철원군,철원읍,4,2,2
5178025300,2024-07-31,강원특별자치도,철원군,김화읍,2,2,0
5178025600,2024-07-31,강원특별자치도,철원군,갈말읍,3,2,1
5178025900,2024-07-31,강원특별자치도,철원군,동송읍,5,3,2
5178031000,2024-07-31,강원특별자치도,철원군,서면,1,0,1
5178031500,2024-07-31,강원특별자치도,철원군,서면와수출장소,2,0,2
5178032000,2024-07-31,강원특별자치도,철원군,근남면,1,0,1
5178033000,2024-07-31,강원특별자치도,철원군,근북면,0,0,0
5179025000,2024-07-31,강원특별자치도,화천군,화천읍,6,2,4
5179031000,2024-07-31,강원특별자치도,화천군,간동면,0,0,0
5179032000,2024-07-31,강원특별자치도,화천군,하남면,0,0,0
5179033000,2024-07-31,강원특별자치도,화천군,상서면,1,0,1
5179034000,2024-07-31,강원특별자치도,화천군,사내면,4,2,2
5180025000,2024-07-31,강원특별자치도,양구군,양구읍,9,3,6
5180031500,2024-07-31,강원특별자치도,양구군,국토정중앙면,1,0,1
5180032000,2024-07-31,강원특별자치도,양구군,동면,2,1,1
5180033000,2024-07-31,강원특별자치도,양구군,방산면,0,0,0
5180034000,2024-07-31,강원특별자치도,양구군,해안면,0,0,0
5181025000,2024-07-31,강원특별자치도,인제군,인제읍,6,5,1
5181025100,2024-07-31,강원특별자치도,인제군,인제읍귀둔출장소,0,0,0
5181031000,2024-07-31,강원특별자치도,인제군,남면,5,2,3
5181032000,2024-07-31,강원특별자치도,인제군,북면,2,0,2
5181033000,2024-07-31,강원특별자치도,인제군,기린면,2,2,0
5181034000,2024-07-31,강원특별자치도,인제군,서화면,2,2,0
5181035000,2024-07-31,강원특별자치도,인제군,상남면,0,0,0
5182025000,2024-07-31,강원특별자치도,고성군,간성읍,6,3,3
5182025300,2024-07-31,강원특별자치도,고성군,거진읍,0,0,0
5182031000,2024-07-31,강원특별자치도,고성군,현내면,2,2,0
5182032000,2024-07-31,강원특별자치도,고성군,죽왕면,1,1,0
5182033000,2024-07-31,강원특별자치도,고성군,토성면,3,2,1
5183025000,2024-07-31,강원특별자치도,양양군,양양읍,2,0,2
5183031000,2024-07-31,강원특별자치도,양양군,서면,0,0,0
5183032000,2024-07-31,강원특별자치도,양양군,손양면,0,0,0
5183033000,2024-07-31,강원특별자치도,양양군,현북면,1,0,1
5183034000,2024-07-31,강원특별자치도,양양군,현남면,0,0,0
5183035000,2024-07-31,강원특별자치도,양양군,강현면,3,2,1
5211151000,2024-07-31,전북특별자치도,전주시 완산구,중앙동,10,6,4
5211153000,2024-07-31,전북특별자치도,전주시 완산구,풍남동,0,0,0
5211160500,2024-07-31,전북특별자치도,전주시 완산구,노송동,1,0,1
5211163500,2024-07-31,전북특별자치도,전주시 완산구,완산동,1,1,0
5211165000,2024-07-31,전북특별자치도,전주시 완산구,동서학동,0,0,0
5211166000,2024-07-31,전북특별자치도,전주시 완산구,서서학동,0,0,0
5211167100,2024-07-31,전북특별자치도,전주시 완산구,중화산1동,3,1,2
5211167200,2024-07-31,전북특별자치도,전주시 완산구,중화산2동,1,0,1
5211168000,2024-07-31,전북특별자치도,전주시 완산구,서신동,14,6,8
5211169100,2024-07-31,전북특별자치도,전주시 완산구,평화1동,2,1,1
5211169200,2024-07-31,전북특별자치도,전주시 완산구,평화2동,10,3,7
5211170100,2024-07-31,전북특별자치도,전주시 완산구,삼천1동,7,2,5
5211170200,2024-07-31,전북특별자치도,전주시 완산구,삼천2동,2,0,2
5211170300,2024-07-31,전북특별자치도,전주시 완산구,삼천3동,6,5,1
5211171100,2024-07-31,전북특별자치도,전주시 완산구,효자1동,6,3,3
5211171200,2024-07-31,전북특별자치도,전주시 완산구,효자2동,2,1,1
5211171300,2024-07-31,전북특별자치도,전주시 완산구,효자3동,1,0,1
5211171400,2024-07-31,전북특별자치도,전주시 완산구,효자4동,11,4,7
5211173000,2024-07-31,전북특별자치도,전주시 완산구,효자5동,6,3,3
5211352500,2024-07-31,전북특별자치도,전주시 덕진구,진북동,2,1,1
5211354000,2024-07-31,전북특별자치도,전주시 덕진구,인후1동,3,3,0
5211355000,2024-07-31,전북특별자치도,전주시 덕진구,인후2동,2,2,0
5211356000,2024-07-31,전북특별자치도,전주시 덕진구,인후3동,10,5,5
5211357000,2024-07-31,전북특별자치도,전주시 덕진구,덕진동,12,5,7
5211358000,2024-07-31,전북특별자치도,전주시 덕진구,금암1동,0,0,0
5211359000,2024-07-31,전북특별자치도,전주시 덕진구,금암2동,2,1,1
5211360000,2024-07-31,전북특별자치도,전주시 덕진구,팔복동,2,0,2
5211361100,2024-07-31,전북특별자치도,전주시 덕진구,우아1동,9,6,3
5211361200,2024-07-31,전북특별자치도,전주시 덕진구,우아2동,6,4,2
5211362000,2024-07-31,전북특별자치도,전주시 덕진구,호성동,2,2,0
5211364100,2024-07-31,전북특별자치도,전주시 덕진구,송천1동,29,19,10
5211364200,2024-07-31,전북특별자치도,전주시 덕진구,송천2동,13,7,6
5211365000,2024-07-31,전북특별자치도,전주시 덕진구,조촌동,4,3,1
5211366500,2024-07-31,전북특별자치도,전주시 덕진구,여의동,5,2,3
5211367000,2024-07-31,전북특별자치도,전주시 덕진구,혁신동,30,13,17
5213025000,2024-07-31,전북특별자치도,군산시,옥구읍,0,0,0
5213031000,2024-07-31,전북특별자치도,군산시,옥산면,2,1,1
5213032000,2024-07-31,전북특별자치도,군산시,회현면,0,0,0
5213033000,2024-07-31,전북특별자치도,군산시,임피면,0,0,0
5213034000,2024-07-31,전북특별자치도,군산시,서수면,0,0,0
5213035000,2024-07-31,전북특별자치도,군산시,대야면,0,0,0
5213036000,2024-07-31,전북특별자치도,군산시,개정면,0,0,0
5213037000,2024-07-31,전북특별자치도,군산시,성산면,0,0,0
5213038000,2024-07-31,전북특별자치도,군산시,나포면,0,0,0
5213039000,2024-07-31,전북특별자치도,군산시,옥도면,1,1,0
5213040000,2024-07-31,전북특별자치도,군산시,옥서면,0,0,0
5213051500,2024-07-31,전북특별자치도,군산시,해신동,0,0,0
5213053000,2024-07-31,전북특별자치도,군산시,월명동,1,0,1
5213055000,2024-07-31,전북특별자치도,군산시,신풍동,0,0,0
5213056000,2024-07-31,전북특별자치도,군산시,삼학동,0,0,0
5213060500,2024-07-31,전북특별자치도,군산시,중앙동,4,2,2
5213064000,2024-07-31,전북특별자치도,군산시,흥남동,6,3,3
5213065000,2024-07-31,전북특별자치도,군산시,조촌동,13,3,10
5213066000,2024-07-31,전북특별자치도,군산시,경암동,1,0,1
5213067000,2024-07-31,전북특별자치도,군산시,구암동,5,4,1
5213068000,2024-07-31,전북특별자치도,군산시,개정동,0,0,0
5213069000,2024-07-31,전북특별자치도,군산시,수송동,33,20,13
5213070100,2024-07-31,전북특별자치도,군산시,나운1동,7,5,2
5213070200,2024-07-31,전북특별자치도,군산시,나운2동,4,1,3
5213070300,2024-07-31,전북특별자치도,군산시,나운3동,7,3,4
5213071000,2024-07-31,전북특별자치도,군산시,소룡동,5,2,3
5213072000,2024-07-31,전북특별자치도,군산시,미성동,1,1,0
5214025000,2024-07-31,전북특별자치도,익산시,함열읍,0,0,0
5214031000,2024-07-31,전북특별자치도,익산시,오산면,1,0,1
5214032000,2024-07-31,전북특별자치도,익산시,황등면,2,1,1
5214033000,2024-07-31,전북특별자치도,익산시,함라면,1,0,1
5214034000,2024-07-31,전북특별자치도,익산시,웅포면,0,0,0
5214035000,2024-07-31,전북특별자치도,익산시,성당면,0,0,0
5214036000,2024-07-31,전북특별자치도,익산시,용안면,0,0,0
5214037000,2024-07-31,전북특별자치도,익산시,낭산면,0,0,0
5214038000,2024-07-31,전북특별자치도,익산시,망성면,0,0,0
5214039000,2024-07-31,전북특별자치도,익산시,여산면,0,0,0
5214040000,2024-07-31,전북특별자치도,익산시,금마면,0,0,0
5214041000,2024-07-31,전북특별자치도,익산시,왕궁면,3,1,2
5214042000,2024-07-31,전북특별자치도,익산시,춘포면,2,1,1
5214043000,2024-07-31,전북특별자치도,익산시,삼기면,0,0,0
5214044000,2024-07-31,전북특별자치도,익산시,용동면,0,0,0
5214052000,2024-07-31,전북특별자치도,익산시,중앙동,1,1,0
5214053000,2024-07-31,전북특별자치도,익산시,평화동,1,0,1
5214056000,2024-07-31,전북특별자치도,익산시,인화동,0,0,0
5214057000,2024-07-31,전북특별자치도,익산시,동산동,7,3,4
5214058000,2024-07-31,전북특별자치도,익산시,마동,9,6,3
5214059500,2024-07-31,전북특별자치도,익산시,남중동,0,0,0
5214061000,2024-07-31,전북특별자치도,익산시,모현동,13,7,6
5214062000,2024-07-31,전북특별자치도,익산시,송학동,2,0,2
5214064600,2024-07-31,전북특별자치도,익산시,영등1동,2,2,0
5214064700,2024-07-31,전북특별자치도,익산시,영등2동,4,2,2
5214065200,2024-07-31,전북특별자치도,익산시,어양동,7,5,2
5214065600,2024-07-31,전북특별자치도,익산시,신동,4,3,1
5214067000,2024-07-31,전북특별자치도,익산시,팔봉동,2,1,1
5214069000,2024-07-31,전북특별자치도,익산시,삼성동,14,7,7
5218025000,2024-07-31,전북특별자치도,정읍시,신태인읍,3,2,1
5218031000,2024-07-31,전북특별자치도,정읍시,북면,1,0,1
5218032000,2024-07-31,전북특별자치도,정읍시,입암면,1,1,0
5218033000,2024-07-31,전북특별자치도,정읍시,소성면,0,0,0
5218034000,2024-07-31,전북특별자치도,정읍시,고부면,2,0,2
5218035000,2024-07-31,전북특별자치도,정읍시,영원면,0,0,0
5218036000,2024-07-31,전북특별자치도,정읍시,덕천면,0,0,0
5218037000,2024-07-31,전북특별자치도,정읍시,이평면,0,0,0
5218038000,2024-07-31,전북특별자치도,정읍시,정우면,1,1,0
5218039000,2024-07-31,전북특별자치도,정읍시,태인면,1,0,1
5218040000,2024-07-31,전북특별자치도,정읍시,감곡면,1,1,0
5218041000,2024-07-31,전북특별자치도,정읍시,옹동면,1,1,0
5218042000,2024-07-31,전북특별자치도,정읍시,칠보면,0,0,0
5218043000,2024-07-31,전북특별자치도,정읍시,산내면,0,0,0
5218044000,2024-07-31,전북특별자치도,정읍시,산외면,0,0,0
5218051000,2024-07-31,전북특별자치도,정읍시,수성동,11,8,3
5218052000,2024-07-31,전북특별자치도,정읍시,장명동,1,1,0
5218053500,2024-07-31,전북특별자치도,정읍시,내장상동,6,4,2
5218054500,2024-07-31,전북특별자치도,정읍시,시기동,0,0,0
5218056500,2024-07-31,전북특별자치도,정읍시,초산동,4,3,1
5218057000,2024-07-31,전북특별자치도,정읍시,연지동,2,2,0
5218058000,2024-07-31,전북특별자치도,정읍시,농소동,0,0,0
5218059500,2024-07-31,전북특별자치도,정읍시,상교동,2,2,0
5219025000,2024-07-31,전북특별자치도,남원시,운봉읍,1,0,1
5219031000,2024-07-31,전북특별자치도,남원시,주천면,0,0,0
5219032000,2024-07-31,전북특별자치도,남원시,수지면,0,0,0
5219033000,2024-07-31,전북특별자치도,남원시,송동면,0,0,0
5219034000,2024-07-31,전북특별자치도,남원시,주생면,0,0,0
5219035000,2024-07-31,전북특별자치도,남원시,금지면,0,0,0
5219036000,2024-07-31,전북특별자치도,남원시,대강면,1,0,1
5219037000,2024-07-31,전북특별자치도,남원시,대산면,0,0,0
5219038000,2024-07-31,전북특별자치도,남원시,사매면,0,0,0
5219039000,2024-07-31,전북특별자치도,남원시,덕과면,0,0,0
5219040000,2024-07-31,전북특별자치도,남원시,보절면,0,0,0
5219041000,2024-07-31,전북특별자치도,남원시,산동면,0,0,0
5219042000,2024-07-31,전북특별자치도,남원시,이백면,0,0,0
5219045000,2024-07-31,전북특별자치도,남원시,아영면,0,0,0
5219046000,2024-07-31,전북특별자치도,남원시,산내면,0,0,0
5219047000,2024-07-31,전북특별자치도,남원시,인월면,1,1,0
5219051000,2024-07-31,전북특별자치도,남원시,동충동,1,0,1
5219052000,2024-07-31,전북특별자치도,남원시,죽항동,0,0,0
5219054000,2024-07-31,전북특별자치도,남원시,노암동,2,1,1
5219055000,2024-07-31,전북특별자치도,남원시,금동,4,2,2
5219056000,2024-07-31,전북특별자치도,남원시,왕정동,7,3,4
5219057000,2024-07-31,전북특별자치도,남원시,향교동,2,1,1
5219059000,2024-07-31,전북특별자치도,남원시,도통동,5,4,1
5221025000,2024-07-31,전북특별자치도,김제시,만경읍,2,1,1
5221032000,2024-07-31,전북특별자치도,김제시,죽산면,0,0,0
5221033000,2024-07-31,전북특별자치도,김제시,백산면,1,0,1
5221034000,2024-07-31,전북특별자치도,김제시,용지면,0,0,0
5221035000,2024-07-31,전북특별자치도,김제시,백구면,1,1,0
5221036000,2024-07-31,전북특별자치도,김제시,부량면,0,0,0
5221038000,2024-07-31,전북특별자치도,김제시,공덕면,0,0,0
5221039000,2024-07-31,전북특별자치도,김제시,청하면,0,0,0
5221040000,2024-07-31,전북특별자치도,김제시,성덕면,0,0,0
5221041000,2024-07-31,전북특별자치도,김제시,진봉면,0,0,0
5221042000,2024-07-31,전북특별자치도,김제시,금구면,2,2,0
5221043000,2024-07-31,전북특별자치도,김제시,봉남면,0,0,0
5221044000,2024-07-31,전북특별자치도,김제시,황산면,0,0,0
5221045000,2024-07-31,전북특별자치도,김제시,금산면,0,0,0
5221046000,2024-07-31,전북특별자치도,김제시,광활면,0,0,0
5221051000,2024-07-31,전북특별자치도,김제시,요촌동,5,1,4
5221052000,2024-07-31,전북특별자치도,김제시,신풍동,6,5,1
5221054000,2024-07-31,전북특별자치도,김제시,검산동,5,3,2
5221058000,2024-07-31,전북특별자치도,김제시,교월동,2,1,1
5271025000,2024-07-31,전북특별자치도,완주군,삼례읍,26,15,11
5271025300,2024-07-31,전북특별자치도,완주군,봉동읍,7,3,4
5271025600,2024-07-31,전북특별자치도,완주군,용진읍,11,6,5
5271032000,2024-07-31,전북특별자치도,완주군,상관면,2,1,1
5271033000,2024-07-31,전북특별자치도,완주군,이서면,12,6,6
5271034000,2024-07-31,전북특별자치도,완주군,소양면,3,1,2
5271035000,2024-07-31,전북특별자치도,완주군,구이면,0,0,0
5271036000,2024-07-31,전북특별자치도,완주군,고산면,0,0,0
5271037000,2024-07-31,전북특별자치도,완주군,비봉면,0,0,0
5271038000,2024-07-31,전북특별자치도,완주군,운주면,0,0,0
5271039000,2024-07-31,전북특별자치도,완주군,화산면,0,0,0
5271040000,2024-07-31,전북특별자치도,완주군,동상면,0,0,0
5271041000,2024-07-31,전북특별자치도,완주군,경천면,0,0,0
5272025000,2024-07-31,전북특별자치도,진안군,진안읍,4,3,1
5272031000,2024-07-31,전북특별자치도,진안군,용담면,0,0,0
5272032000,2024-07-31,전북특별자치도,진안군,안천면,0,0,0
5272033000,2024-07-31,전북특별자치도,진안군,동향면,1,0,1
5272034000,2024-07-31,전북특별자치도,진안군,상전면,1,0,1
